DOI,URL,Date,YearMonthDay,YearMonth,Diseases,Cases,Deaths
doi/10.46234/ccdcw2021.240,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.240,2021-09-01 00:00:00,2021/09/01,2021 September,Anthrax,58,0
doi/10.46234/ccdcw2021.240,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.240,2021-09-01 00:00:00,2021/09/01,2021 September,Acute hemorrhagic conjunctivitis,2321,0
doi/10.46234/ccdcw2021.240,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.240,2021-09-01 00:00:00,2021/09/01,2021 September,Acquired immune deficiency syndrome,5039,1963
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Typhus,143,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Typhoid fever and paratyphoid fever,913,1
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Tuberculosis,67966,120
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Total,482071,2077
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Syphilis,46091,7
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Schistosomiasis,9,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Scarlet fever,1152,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,SARS-CoV,0,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Rubella,68,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Rabies,14,8
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Poliomyelitis,0,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Plague,1,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Pertussis,1227,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Other hepatitis,824,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Neonatal tetanus,3,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Mumps,8353,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Meningococcal meningitis,0,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Measles,66,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Malaria,60,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Leptospirosis,81,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Leprosy,36,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Kala azar,28,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Japanese encephalitis,72,1
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Influenza,21375,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Infectious diarrhea,103609,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Human infection with H7N9 virus,0,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Human infection with H5N1 virus,0,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Hepatitis E,2109,2
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Hepatitis D,23,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Hepatitis C,20001,9
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Hepatitis B,102061,51
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Hepatitis A,1057,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Hepatitis,126075,62
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Hand foot and mouth disease,71283,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Gonorrhea,12019,1
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Filariasis,1,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Epidemic hemorrhagic fever,255,2
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Echinococcosis,241,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Dysentery,5326,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Diphtheria,0,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Dengue,3,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Cholera,0,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,COVID-19,1893,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Brucellosis,6867,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Anthrax,115,1
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Acute hemorrhagic conjunctivitis,2016,0
doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,2021-08-01 00:00:00,2021/08/01,2021 August,Acquired immune deficiency syndrome,4710,1874
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Typhus,101,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Typhoid fever and paratyphoid fever,939,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Tuberculosis,76648,131
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Total,628584,1882
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Syphilis,51531,9
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Schistosomiasis,2,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Scarlet fever,2430,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,SARS-CoV,0,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Rubella,102,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Rabies,12,13
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Poliomyelitis,0,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Plague,0,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Pertussis,820,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Other hepatitis,919,1
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Neonatal tetanus,3,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Mumps,9367,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Meningococcal meningitis,4,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Measles,80,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Malaria,92,2
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Leptospirosis,28,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Leprosy,43,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Kala azar,23,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Japanese encephalitis,17,1
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Influenza,24604,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Infectious diarrhea,123462,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Human infection with H7N9 virus,0,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Human infection with H5N1 virus,0,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Hepatitis E,2140,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Hepatitis D,19,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Hepatitis C,22940,11
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Hepatitis B,112287,34
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Hepatitis A,1038,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Hepatitis,139343,46
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Hand foot and mouth disease,162987,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Gonorrhea,11747,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Filariasis,0,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Epidemic hemorrhagic fever,467,1
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Echinococcosis,306,1
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Dysentery,6982,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Diphtheria,1,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Dengue,3,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Cholera,0,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,COVID-19,1213,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Brucellosis,9222,2
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Anthrax,66,1
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Acute hemorrhagic conjunctivitis,2566,0
doi/10.46234/ccdcw2021.186,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,2021-07-01 00:00:00,2021/07/01,2021 July,Acquired immune deficiency syndrome,3373,1675
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Typhus,112,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Typhoid fever and paratyphoid fever,829,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Tuberculosis,73884,104
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Total,683394,1730
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Syphilis,47423,2
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Schistosomiasis,4,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Scarlet fever,4165,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,SARS-CoV,0,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Rubella,115,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Rabies,18,15
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Poliomyelitis,0,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Plague,0,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Pertussis,519,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Other hepatitis,733,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Neonatal tetanus,0,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Mumps,12015,1
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Meningococcal meningitis,6,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Measles,72,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Malaria,109,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Leptospirosis,19,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Leprosy,36,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Kala azar,23,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Japanese encephalitis,10,1
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Influenza,38772,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Infectious diarrhea,117015,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Human infection with H7N9 virus,0,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Human infection with H5N1 virus,0,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Hepatitis E,2266,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Hepatitis D,23,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Hepatitis C,20937,7
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Hepatitis B,101633,39
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Hepatitis A,1089,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Hepatitis,126681,46
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Hand foot and mouth disease,224426,2
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Gonorrhea,10950,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Filariasis,0,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Epidemic hemorrhagic fever,724,5
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Echinococcosis,238,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Dysentery,6408,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Diphtheria,0,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Dengue,8,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Cholera,3,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,COVID-19,670,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Brucellosis,9670,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Anthrax,25,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Acute hemorrhagic conjunctivitis,2467,0
doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,2021-06-01 00:00:00,2021/06/01,2021 June,Acquired immune deficiency syndrome,5978,1554
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Typhus,111,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Typhoid fever and paratyphoid fever,649,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Tuberculosis,75243,102
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Total,699466,1531
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Syphilis,47999,5
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Schistosomiasis,6,0
